problem,run,iterations,runtime_s,solver_objective
Q3,2025-06-04@00,365,0.001921375000000225,52488.863184218295
Q3,2025-06-04@06,306,0.002244874999999702,2938.040215793829
Q3,2025-06-04@12,223,0.0014037909999995435,3156.6493637608223
Q3,2025-06-04@18,114,0.0006624170000000262,1888.1203409008492
Q4-2,2025-06-04,344,0.001847582999999986,40253.70643595842
Q4-3,2025-06-04@00,364,0.0019999579999998573,52390.47001147234
Q4-3,2025-06-04@06,304,0.0023875410000000485,3088.285614688353
Q4-3,2025-06-04@12,217,0.0014923339999999286,3199.6855133869835
Q4-3,2025-06-04@18,118,0.0006659170000000714,2002.049367680843
Q2,2025-06-05,357,0.001895708999999357,41984.927085735835
Q3,2025-06-05@00,366,0.0019942500000000862,45924.27158378138
Q3,2025-06-05@06,325,0.0024879999999996016,9316.208097215103
Q3,2025-06-05@12,226,0.001472458999999482,4049.9618220516045
Q3,2025-06-05@18,115,0.0006822919999995847,1671.5246318863308
Q4-2,2025-06-05,348,0.0019918749999998653,42904.064439493995
Q4-3,2025-06-05@00,358,0.0020865419999998025,46813.251419189364
Q4-3,2025-06-05@06,328,0.002593207999999514,9439.888224694932
Q4-3,2025-06-05@12,221,0.0013989159999994172,4589.420981408652
Q4-3,2025-06-05@18,114,0.0006381250000000449,1811.2952017488662
Q2,2025-06-06,345,0.0017963749999996281,24510.97146374462
Q3,2025-06-06@00,374,0.002050834000000279,31075.91202982371
Q3,2025-06-06@06,278,0.0022705420000006526,0.002020175236716804
Q3,2025-06-06@12,185,0.0012684590000002771,0.0016071096560229074
Q3,2025-06-06@18,86,0.0005739999999994083,0.0012883985613034983
Q4-2,2025-06-06,343,0.001834416999999533,21904.460906766526
Q4-3,2025-06-06@00,370,0.0021774589999994376,26908.659070587233
Q4-3,2025-06-06@06,242,0.0020124159999994617,0.0024715485369740057
Q4-3,2025-06-06@12,185,0.0012305829999998963,0.0018201949683263362
Q4-3,2025-06-06@18,85,0.0005842500000001749,0.0012899570244002058
Q2,2025-06-07,358,0.0018292500000001155,25143.070336113713
Q3,2025-06-07@00,378,0.002043667000000582,33977.75203882101
Q3,2025-06-07@06,255,0.002122832999999602,0.0020490957710252045
Q3,2025-06-07@12,172,0.0012125000000002828,0.0016603582305519879
Q3,2025-06-07@18,89,0.000580083000000009,0.0012543067851738675
Q4-2,2025-06-07,361,0.0020044999999999646,22533.542629146497
Q4-3,2025-06-07@00,377,0.0020231250000000145,29225.496835094862
Q4-3,2025-06-07@06,254,0.0020400000000000418,0.0021479269062618304
Q4-3,2025-06-07@12,173,0.0012300419999995427,0.0017565206883812057
Q4-3,2025-06-07@18,87,0.0005741660000007087,0.0012532965972829211
Q2,2025-06-08,357,0.001986290999999696,45904.591838291504
Q3,2025-06-08@00,351,0.0019467919999991423,46907.29579816237
Q3,2025-06-08@06,317,0.002526167000000079,4188.406425174512
Q3,2025-06-08@12,220,0.0015408329999999637,2805.6295387090495
Q3,2025-06-08@18,113,0.0007287500000003888,877.482453022737
Q4-2,2025-06-08,350,0.001999833000000173,47692.18346344576
Q4-3,2025-06-08@00,351,0.0020230409999992816,48678.75154070231
Q4-3,2025-06-08@06,310,0.0025423749999999856,4790.304951689324
Q4-3,2025-06-08@12,219,0.0014554999999996099,3360.3650848079724
Q4-3,2025-06-08@18,118,0.0007035420000001125,924.998916490078
Q2,2025-06-09,356,0.0021032920000001454,45355.90020545361
Q3,2025-06-09@00,349,0.001989375000000848,53773.46176208554
Q3,2025-06-09@06,300,0.002438667000000727,1362.1608167088414
Q3,2025-06-09@12,207,0.001323499999999811,464.9646094717722
Q3,2025-06-09@18,113,0.0006610830000006729,1224.425120475524
Q4-2,2025-06-09,350,0.001910333999999736,46912.74166955611
Q4-3,2025-06-09@00,346,0.0019428750000001216,55235.40242907639
Q4-3,2025-06-09@06,296,0.002275583000000303,1438.8237349212066
Q4-3,2025-06-09@12,203,0.0013019999999999143,497.6071136814218
Q4-3,2025-06-09@18,112,0.0006672500000002302,1324.5409174734236
Q2,2025-06-10,354,0.001963583000000213,46243.13157077934
Q3,2025-06-10@00,361,0.002326667000000171,50032.077613060625
Q3,2025-06-10@06,312,0.0024036249999994652,4161.429174744441
Q3,2025-06-10@12,240,0.0014258329999998764,3564.6619551622357
Q3,2025-06-10@18,115,0.0006694160000000338,1169.8447077066608
Q4-2,2025-06-10,357,0.0019527080000001362,47888.195976522366
Q4-3,2025-06-10@00,357,0.0019810829999995505,51716.050647648415
Q4-3,2025-06-10@06,312,0.002382167000000379,4186.469902197699
Q4-3,2025-06-10@12,234,0.0014197090000003243,3753.820571809959
Q4-3,2025-06-10@18,117,0.00071054100000012,1258.7583622741574
Q2,2025-06-11,344,0.002003499999999825,46892.98574487497
Q3,2025-06-11@00,355,0.002010915999999696,55175.18687979255
Q3,2025-06-11@06,333,0.0022978750000000048,3894.4170849298844
Q3,2025-06-11@12,221,0.0013445000000000817,1749.6549387695566
Q3,2025-06-11@18,116,0.000663499999999928,969.7449245761566
Q4-2,2025-06-11,340,0.0019329159999994516,48553.18986758037
Q4-3,2025-06-11@00,349,0.0020253329999997405,56709.41724479396
Q4-3,2025-06-11@06,331,0.0022483329999998247,3718.7729857882746
Q4-3,2025-06-11@12,222,0.0015123749999998992,1987.5146743003247
Q4-3,2025-06-11@18,114,0.0006974590000004,1054.8586681343286
Q2,2025-06-12,349,0.0019699589999992995,48383.54899542402
Q3,2025-06-12@00,356,0.002021374999999992,54151.65535830427
Q3,2025-06-12@06,346,0.0024050840000002793,3722.180878289465
Q3,2025-06-12@12,231,0.0014481250000004664,1292.2047565435573
Q3,2025-06-12@18,109,0.0006752080000005378,976.6457948518121
Q4-2,2025-06-12,348,0.0019322080000003794,50294.897511241456
Q4-3,2025-06-12@00,352,0.0019725409999997723,56121.511364519516
Q4-3,2025-06-12@06,351,0.0026999580000000023,3948.399999814678
Q4-3,2025-06-12@12,230,0.001501542000000633,1381.4975402367334
Q4-3,2025-06-12@18,112,0.0006842080000000195,1049.5396490423398
Q2,2025-06-13,369,0.001981541000000142,27859.91619159613
Q3,2025-06-13@00,370,0.002001625000000118,32690.02485807786
Q3,2025-06-13@06,264,0.002227083000000185,0.0023939934482025884
Q3,2025-06-13@12,186,0.0013498749999998338,0.0017771465975042677
Q3,2025-06-13@18,81,0.0005827500000004093,0.001277349875473868
Q4-2,2025-06-13,372,0.0018887499999999946,24862.97603017413
Q4-3,2025-06-13@00,376,0.0021882499999996696,28573.628559828252
Q4-3,2025-06-13@06,257,0.002128874999999475,0.002758659009394668
Q4-3,2025-06-13@12,187,0.0012440410000005286,0.002003386010541356
Q4-3,2025-06-13@18,86,0.0005786250000001658,0.001270836035132716
Q2,2025-06-14,370,0.0019902909999993668,28710.693019809692
Q3,2025-06-14@00,372,0.001965124999999901,33418.6625721503
Q3,2025-06-14@06,286,0.002332709000000044,0.0020105421014077317
Q3,2025-06-14@12,205,0.001286291000000439,0.0014788447004534118
Q3,2025-06-14@18,83,0.0006057080000001491,0.0012773471500473253
Q4-2,2025-06-14,374,0.0021531659999993735,25707.915609520787
Q4-3,2025-06-14@00,382,0.002107333000000544,29496.796822898203
Q4-3,2025-06-14@06,247,0.0020885840000000044,0.0022938754347410647
Q4-3,2025-06-14@12,187,0.0012437080000005096,0.001731520382264025
Q4-3,2025-06-14@18,84,0.0005726670000001377,0.0012773471500473251
Q2,2025-06-15,352,0.002061999999999564,50325.18827309837
Q3,2025-06-15@00,343,0.0018447500000000616,51866.08137886051
Q3,2025-06-15@06,322,0.002300791999999774,5028.477750540398
Q3,2025-06-15@12,215,0.001491500000000201,1623.142536649589
Q3,2025-06-15@18,110,0.0006719589999999442,392.5974428499059
Q4-2,2025-06-15,351,0.002043000000000461,53181.878855828676
Q4-3,2025-06-15@00,349,0.0018269579999996566,54688.29131112943
Q4-3,2025-06-15@06,316,0.0023632920000000723,5207.767586379086
Q4-3,2025-06-15@12,211,0.0014066250000004388,2704.136658270603
Q4-3,2025-06-15@18,111,0.0006687919999999181,423.6692344948389
Q2,2025-06-16,342,0.0019366249999999141,51823.82040839687
Q3,2025-06-16@00,360,0.0019626249999999956,54212.33263673901
Q3,2025-06-16@06,333,0.0025535830000000814,5325.5647213504335
Q3,2025-06-16@12,205,0.001407415999999273,738.9783957619129
Q3,2025-06-16@18,114,0.0006728749999993511,881.4238117448767
Q4-2,2025-06-16,342,0.0019382090000004126,54518.46146471605
Q4-3,2025-06-16@00,351,0.0019844579999999112,57109.15344066344
Q4-3,2025-06-16@06,340,0.0024154580000006476,5437.40415693492
Q4-3,2025-06-16@12,217,0.001358791000000359,1280.784883528185
Q4-3,2025-06-16@18,110,0.000662666999999395,946.7220208546719
Q2,2025-06-17,355,0.0020522080000002774,51667.29206021355
Q3,2025-06-17@00,356,0.0020510419999997254,55461.534147344726
Q3,2025-06-17@06,337,0.002538208000000708,6802.374193785569
Q3,2025-06-17@12,215,0.0013658340000004543,810.0453490509949
Q3,2025-06-17@18,112,0.0006744169999999272,371.88543105717736
Q4-2,2025-06-17,348,0.0019516670000001568,54485.129794217355
Q4-3,2025-06-17@00,348,0.0019365000000002297,58679.28894122154
Q4-3,2025-06-17@06,339,0.002506166999999948,6990.625382671738
Q4-3,2025-06-17@12,226,0.0014354169999997168,1369.5168637506636
Q4-3,2025-06-17@18,112,0.0006935000000005687,398.558499500546
Q2,2025-06-18,344,0.001953290999999524,52412.78876610097
Q3,2025-06-18@00,349,0.002028124999999825,55967.4042081522
Q3,2025-06-18@06,342,0.00244708299999985,6116.972365677563
Q3,2025-06-18@12,215,0.001373958000000286,398.429525484762
Q3,2025-06-18@18,115,0.0006564579999999154,537.106364629249
Q4-2,2025-06-18,336,0.001851583000000545,55398.22040743543
Q4-3,2025-06-18@00,345,0.0019487080000004653,59310.60914253484
Q4-3,2025-06-18@06,342,0.0024526670000000195,6459.37340014522
Q4-3,2025-06-18@12,216,0.0015824579999996757,424.3093449642427
Q4-3,2025-06-18@18,111,0.0006580830000002535,574.6988408879992
Q2,2025-06-19,350,0.001942999999999806,52697.587970977
Q3,2025-06-19@00,353,0.002003250000000456,52978.359042524324
Q3,2025-06-19@06,328,0.0024543750000001197,3949.53526043842
Q3,2025-06-19@12,226,0.0014438749999996503,5968.3943612002495
Q3,2025-06-19@18,110,0.0006622919999994537,1159.1756045459579
Q4-2,2025-06-19,344,0.0018986659999997713,55809.604899515834
Q4-3,2025-06-19@00,347,0.0019749159999999932,55870.119298379796
Q4-3,2025-06-19@06,317,0.00255850000000013,4497.708401315389
Q4-3,2025-06-19@12,230,0.0014782079999999809,6750.2883648239595
Q4-3,2025-06-19@18,107,0.0006698749999998199,1221.0105063830435
Q2,2025-06-20,372,0.0021103330000000753,31793.594342461627
Q3,2025-06-20@00,377,0.002070250000000051,33044.45985091131
Q3,2025-06-20@06,288,0.0024283330000001158,0.0018248610227462952
Q3,2025-06-20@12,206,0.0014043749999999022,0.001505699039759602
Q3,2025-06-20@18,83,0.0005765000000002019,0.0012841185828247597
Q4-2,2025-06-20,374,0.0021074999999992627,28967.33059581969
Q4-3,2025-06-20@00,377,0.0020449999999998525,30017.942653319817
Q4-3,2025-06-20@06,259,0.0022269580000005007,0.0021734318245210894
Q4-3,2025-06-20@12,191,0.0013192919999998054,0.001800675890927916
Q4-3,2025-06-20@18,86,0.0006194580000000727,0.0012819545960895053
Q2,2025-06-21,371,0.001998834000000116,31280.83723634014
Q3,2025-06-21@00,360,0.0019324169999999086,30583.443314378947
Q3,2025-06-21@06,267,0.0022357499999996477,0.002231136186176165
Q3,2025-06-21@12,178,0.0012419579999995989,0.0016702911356120363
Q3,2025-06-21@18,84,0.0006819170000005315,0.0012324618594465018
Q4-2,2025-06-21,370,0.002120333000000585,28520.14394220594
Q4-3,2025-06-21@00,362,0.0019638750000003924,27926.33445069127
Q4-3,2025-06-21@06,272,0.00217304099999982,0.002305521597617249
Q4-3,2025-06-21@12,181,0.0012236249999997284,0.0017769764877671457
Q4-3,2025-06-21@18,86,0.0005750410000002759,0.0012322076989115221
Q2,2025-06-22,345,0.001974416999999562,53844.86799298998
Q3,2025-06-22@00,352,0.001896792000000147,52499.712732186475
Q3,2025-06-22@06,320,0.0024474169999999518,4942.970441524277
Q3,2025-06-22@12,201,0.0014658750000000609,3300.804911629918
Q3,2025-06-22@18,86,0.0005780829999997295,135.86555587226775
Q4-2,2025-06-22,339,0.001933625000000383,57965.084552980145
Q4-3,2025-06-22@00,342,0.0018162079999992642,56599.518167380986
Q4-3,2025-06-22@06,318,0.0023947920000004785,5432.364721206268
Q4-3,2025-06-22@12,205,0.0013564999999999827,3603.320560633643
Q4-3,2025-06-22@18,82,0.0005766249999998863,140.07962416597346
Q2,2025-06-23,345,0.0019860419999995216,55343.33665426557
Q3,2025-06-23@00,346,0.0018689169999994704,54345.171306684555
Q3,2025-06-23@06,306,0.0025131670000000383,1420.4220198884925
Q3,2025-06-23@12,191,0.001288708999999777,688.7264516847832
Q3,2025-06-23@18,107,0.0006341670000002964,171.8317217466166
Q4-2,2025-06-23,344,0.0018731660000002037,59584.83479941621
Q4-3,2025-06-23@00,344,0.00182666699999956,58336.41668807358
Q4-3,2025-06-23@06,307,0.0022752920000002064,1703.5047964818639
Q4-3,2025-06-23@12,190,0.001257292000000021,832.6933505781702
Q4-3,2025-06-23@18,111,0.0006532500000000496,177.93510745436163
Q2,2025-06-24,354,0.00198504200000027,54440.68818242492
Q3,2025-06-24@00,350,0.002169375000000251,61937.36364441551
Q3,2025-06-24@06,299,0.002201791000000064,1059.2304433296133
Q3,2025-06-24@12,188,0.00130283400000053,825.4059847924466
Q3,2025-06-24@18,109,0.0006518749999999685,444.61534468120203
Q4-2,2025-06-24,346,0.0019704159999998083,58230.94369314404
Q4-3,2025-06-24@00,343,0.0019427500000004372,66132.63627054467
Q4-3,2025-06-24@06,293,0.002337666999999932,1036.5105782581447
Q4-3,2025-06-24@12,196,0.0013234159999999662,856.7861760236094
Q4-3,2025-06-24@18,104,0.0006342500000000584,489.50635212209187
Q2,2025-06-25,352,0.002214749999999377,55251.45682177691
Q3,2025-06-25@00,354,0.0019894159999997996,55020.9266866018
Q3,2025-06-25@06,313,0.0023120829999996317,2912.555202716672
Q3,2025-06-25@12,205,0.0013658330000003716,4016.1439611018927
Q3,2025-06-25@18,85,0.0005691670000000926,0.0013950410331978731
Q4-2,2025-06-25,346,0.001879916000000037,59434.27143277115
Q4-3,2025-06-25@00,343,0.001854584000000159,58927.05589354983
Q4-3,2025-06-25@06,307,0.002254917000000134,3417.1955867999886
Q4-3,2025-06-25@12,197,0.0014479999999998938,4713.929263234855
Q4-3,2025-06-25@18,83,0.000623667000000161,0.0013954478058693408
Q2,2025-06-26,356,0.002104000000000106,54776.76764532967
Q3,2025-06-26@00,340,0.0019245840000001735,53482.30827935174
Q3,2025-06-26@06,314,0.002452166000000311,2699.806812306776
Q3,2025-06-26@12,199,0.0014131669999999374,2470.6355028018534
Q3,2025-06-26@18,83,0.0005705840000000961,1.0292310612158855
Q4-2,2025-06-26,348,0.0018872910000000687,58709.70936951898
Q4-3,2025-06-26@00,342,0.001897791000000204,56882.871609890135
Q4-3,2025-06-26@06,317,0.0024803329999993906,3282.064280793755
Q4-3,2025-06-26@12,200,0.0014174159999997826,3470.5199657468365
Q4-3,2025-06-26@18,83,0.0005965830000000949,0.8782628321459593
Q2,2025-06-27,376,0.0019782919999995485,33744.06962998531
Q3,2025-06-27@00,370,0.0018717919999993171,33964.09400657737
Q3,2025-06-27@06,263,0.0021311250000000115,0.00199166909545319
Q3,2025-06-27@12,201,0.00126366599999983,0.0016082566612199587
Q3,2025-06-27@18,80,0.0005663750000000078,0.0012204739753168717
Q4-2,2025-06-27,376,0.0020144579999996637,31131.865417170728
Q4-3,2025-06-27@00,373,0.0019568329999994916,31315.558036355702
Q4-3,2025-06-27@06,260,0.0022435420000004314,0.0019916690954531902
Q4-3,2025-06-27@12,200,0.001239958999999402,0.0016082566612199583
Q4-3,2025-06-27@18,83,0.0005574589999994828,0.0012204739753168719
Q2,2025-06-28,371,0.002012875000000136,32858.949568272605
Q3,2025-06-28@00,369,0.001873458000000383,33301.17909352611
Q3,2025-06-28@06,275,0.002214082999999256,0.0024735427616323384
Q3,2025-06-28@12,183,0.0012526670000001516,0.0017157159257797149
Q3,2025-06-28@18,82,0.0005525829999992737,0.0012226630216978739
Q4-2,2025-06-28,369,0.0020217499999999333,30271.18074446983
Q4-3,2025-06-28@00,373,0.002033374999999893,30642.166446766125
Q4-3,2025-06-28@06,275,0.002212042000000025,0.002469951007812037
Q4-3,2025-06-28@12,181,0.0012815000000001575,0.0017160929607111278
Q4-3,2025-06-28@18,83,0.0005639999999997869,0.0012226630216978739
Q2,2025-06-29,349,0.0020094999999997754,55100.43150273407
Q3,2025-06-29@00,347,0.0020259999999998612,52173.52202224108
Q3,2025-06-29@06,321,0.002540874999999332,5343.634918148006
Q3,2025-06-29@12,231,0.001481041999999988,6181.676985109665
Q3,2025-06-29@18,89,0.0006490000000001217,200.7446453150747
Q4-2,2025-06-29,340,0.002077041999999807,59441.86074344973
Q4-3,2025-06-29@00,346,0.001875000000000071,55963.04793849415
Q4-3,2025-06-29@06,324,0.0024423330000002963,6510.783823754874
Q4-3,2025-06-29@12,230,0.0014152080000000566,7606.78821311813
Q4-3,2025-06-29@18,86,0.000588458999999375,207.83893902513094
Q2,2025-06-30,352,0.001954917000000833,55277.52538375173
Q3,2025-06-30@00,352,0.002000708999999823,56140.64117124597
Q3,2025-06-30@06,289,0.0021530829999996115,529.6489264434787
Q3,2025-06-30@12,193,0.001429542000000339,1432.0767827847806
Q3,2025-06-30@18,83,0.000614458000000262,0.0013784684105504963
Q4-2,2025-06-30,350,0.0019364579999994191,59631.11083963641
Q4-3,2025-06-30@00,357,0.0018888339999998394,60457.676798935565
Q4-3,2025-06-30@06,282,0.0021248329999998816,574.4476971123377
Q4-3,2025-06-30@12,196,0.0013207080000006144,1554.0552001410335
Q4-3,2025-06-30@18,82,0.0005678339999999338,0.0013788778983282739
Q2,2025-07-01,351,0.002032874999999379,56158.134482967296
Q3,2025-07-01@00,345,0.0018652910000005463,48676.72331187498
Q3,2025-07-01@06,311,0.002566999999999986,17234.971116889687
Q3,2025-07-01@12,212,0.0014896249999996058,10661.7936385046
Q3,2025-07-01@18,94,0.0006363750000000223,5360.453740266585
Q4-2,2025-07-01,346,0.0019635420000003734,60739.41665984619
Q4-3,2025-07-01@00,339,0.0019282079999998203,52460.15199569873
Q4-3,2025-07-01@06,313,0.0024630409999994995,19449.8301114616
Q4-3,2025-07-01@12,213,0.0014193749999993344,12638.834457216906
Q4-3,2025-07-01@18,95,0.0006257080000002802,5890.650368918448
Q2,2025-07-02,347,0.0019581249999998107,54789.81581816497
Q3,2025-07-02@00,342,0.0020127500000004517,45952.20234559961
Q3,2025-07-02@06,301,0.0025319579999996122,13392.603551107279
Q3,2025-07-02@12,207,0.0014015419999999779,8446.42161856154
Q3,2025-07-02@18,94,0.0006311249999999546,4949.39427914696
Q4-2,2025-07-02,341,0.0018696660000001586,59294.05667146864
Q4-3,2025-07-02@00,342,0.0018357499999996918,49554.07356743783
Q4-3,2025-07-02@06,301,0.0024959999999998317,15657.802313073766
Q4-3,2025-07-02@12,215,0.001417707999999962,8834.686259006228
Q4-3,2025-07-02@18,94,0.0006260000000004595,5456.926305694937
Q2,2025-07-03,353,0.0021500420000002407,53824.29650610813
Q3,2025-07-03@00,350,0.001955832999999352,51517.34950973892
Q3,2025-07-03@06,323,0.0024790420000000424,17842.53873042059
Q3,2025-07-03@12,218,0.0013805839999996294,8733.406096609182
Q3,2025-07-03@18,97,0.0006156669999999309,5068.558082347001
Q4-2,2025-07-03,348,0.0018602500000000077,58102.64503918656
Q4-3,2025-07-03@00,343,0.0018629159999994371,55595.38376414352
Q4-3,2025-07-03@06,319,0.002345291000000138,19897.849454459836
Q4-3,2025-07-03@12,219,0.0015622500000000983,10280.325138498147
Q4-3,2025-07-03@18,95,0.000657957999999681,5659.821008802012
Q2,2025-07-04,372,0.002180041999999993,32857.860518344496
Q3,2025-07-04@00,350,0.0018504579999998327,27982.13659463904
Q3,2025-07-04@06,317,0.00258674999999986,8964.089692323876
Q3,2025-07-04@12,174,0.0013211659999994296,0.0018564850481562758
Q3,2025-07-04@18,90,0.0006010420000004402,0.0013335634919382706
Q4-2,2025-07-04,369,0.002033292000000131,31009.12368224326
Q4-3,2025-07-04@00,354,0.0017828749999999616,26673.19462306373
Q4-3,2025-07-04@06,314,0.002529374999999945,8520.9082423217
Q4-3,2025-07-04@12,174,0.0013112079999997306,0.0017616863575979425
Q4-3,2025-07-04@18,89,0.0006124169999992546,0.0013335634919382706
Q2,2025-07-05,370,0.001928041999999408,32372.398850118523
Q3,2025-07-05@00,341,0.0017488329999997276,28430.812678298957
Q3,2025-07-05@06,315,0.0023713750000000644,4524.137893107013
Q3,2025-07-05@12,172,0.0012893329999998926,0.0018940556605605953
Q3,2025-07-05@18,91,0.0005941670000000343,0.0013550892417349104
